2521,1998,34,8,tes
2610,1990,8,7,*
2781,1990,45,21,G.
2437,2010,153,21,
2437,2015,12,9,te
2472,2010,26,21,By
2381,2032,405,44,
2381,2051,75,25,77
2491,2043,21,21,8
2582,2032,30,44,fey
2762,2034,24,28,c
2314,2083,508,59,
2314,2097,19,30,77
2377,2083,80,40,“G..
2499,2090,31,15,ae
2561,2083,34,44,3°
2624,2091,19,40,«
2729,2104,15,15,"""j"
2807,2122,15,20,5
2551,2131,87,41,
2551,2131,67,41,wD.
2636,2145,2,2,:
2410,2179,237,21,
2410,2179,20,21,9
2601,2180,46,14,oo
2393,2214,373,19,
2393,2218,28,15,a
2555,2223,5,7,;
2748,2214,18,18,fo
2305,2217,457,43,
2305,2239,17,21,Q
2428,2225,58,26,o°
2544,2217,6,11,‘
2575,2247,16,12,o
2745,2234,17,20,3
2427,2340,232,32,
2427,2359,2,2,:
2563,2340,96,32,Oe
2444,2360,350,48,
2444,2364,65,44,SB
2573,2367,100,41,weer
2770,2360,24,22,&
2355,2411,288,25,
2355,2424,3,2,.
2427,2420,7,5,=
2470,2420,2,2,-
2516,2424,13,3,ae
2602,2411,13,16,Be
2626,2420,17,16,&
2337,2428,334,25,
2337,2428,24,25,Yr
2663,2439,8,8,*
2327,2446,429,39,
2327,2463,18,16,oO
2410,2473,8,10,og
2459,2462,37,13,ee
2570,2461,10,12,gi
2614,2446,56,37,GE
2749,2467,7,18,i
2323,2479,446,38,
2323,2483,12,14,©
2434,2479,26,30,2
2582,2491,23,26,Recs
2654,2484,8,7,","
2750,2495,19,21,a
2312,2504,335,44,
2312,2525,22,23,y
2397,2504,53,23,on
2584,2520,6,5,7
2628,2509,19,19,be
2366,2533,305,51,
2366,2547,32,37,a
2333,2567,303,40,
2333,2567,84,33,of
2468,2579,40,28,&
2620,2578,109,21,"Loa,"
2327,2608,372,33,
2327,2609,30,20,a
2447,2613,50,28,Ss
2643,2608,56,27,=
2308,2634,392,61,
2308,2634,102,52,CP
2633,2646,67,49,Se
2308,2683,419,37,
2308,2687,65,27,a
2475,2690,5,5,aa
2632,2683,95,37,oe
2357,2711,475,36,
2357,2717,49,22,6
2467,2726,6,7,a
2507,2711,72,37,SL
2697,2740,16,7,.
2815,2725,17,17,a
2366,2770,452,44,
2366,2784,24,27,G
2642,2776,9,7,:
2680,2779,24,35,>
2802,2770,16,7,~
2393,2813,303,35,
2393,2813,48,33,ag
2599,2823,42,17,De
2659,2822,37,26,x!
2333,2844,482,24,
2333,2844,52,24,~*
2583,2852,43,7,an
2795,2847,20,20,°
2316,2864,339,49,
2316,2864,152,31,a
2568,2878,87,35,eg.
2315,2918,407,41,
2315,2927,29,20,an
2480,2918,42,31,Oo
2569,2923,60,17,4h.
2340,2954,372,35,
2340,2954,112,28,wee
2684,2958,28,31,2
2315,2998,344,49,
2315,3019,16,28,“4
2359,2998,95,39,lho
2481,3001,25,19,©
2532,3035,4,4,;
2643,3002,16,20,a
2423,3087,332,17,
2423,3092,24,12,wp
2710,3087,45,11,ate
2356,3167,353,20,
2356,3181,5,6,e
2411,3170,48,11,aa
2637,3174,2,4,:
2707,3167,2,3,‘
2329,3178,224,34,
2329,3188,27,24,o
2400,3178,63,27,Ta
2379,3216,315,39,
2379,3216,96,38,Co
2623,3227,71,28,oe
2649,3273,132,38,
2649,3273,18,17,Pe
2704,3298,19,13,“
2752,3283,29,23,oO
2462,3308,289,29,
2462,3324,12,12,oo
2544,3311,14,26,.
2589,3317,12,7,“
2702,3308,13,11,*
2742,3308,9,8,.
2426,3345,156,27,
2426,3345,44,27,oO”
2573,3351,9,15,;
2343,3421,324,42,
2343,3435,23,20,°
2523,3421,144,42,Br.
